ma_len,us10y_th,vix_th,rsi_th,risk_pos,cagr,max_dd,calmar,avg_exposure,dd_peak,dd_trough
80,0.15,38,32,0.7,0.12886311906289238,-0.26489483726786744,0.486468971581289,86.28890392422191,2020-02-19,2020-03-23
80,0.15,40,32,0.7,0.12886311906289238,-0.26489483726786744,0.486468971581289,86.28890392422191,2020-02-19,2020-03-23
180,0.08,35,32,0.7,0.1288595720190877,-0.2648948372678672,0.4864555811964814,83.93437077131259,2020-02-19,2020-03-23
180,0.08,35,35,0.7,0.1288595720190877,-0.2648948372678672,0.4864555811964814,83.93437077131259,2020-02-19,2020-03-23
200,0.1,35,30,0.7,0.12885297105370586,-0.26489483726786733,0.48643066200420876,84.50270635994586,2020-02-19,2020-03-23
180,0.15,35,32,0.7,0.12883625566833978,-0.2648948372678672,0.4863675600368831,86.58322056833558,2020-02-19,2020-03-23
150,0.08,35,30,0.6,0.12882804608685317,-0.23902407550527138,0.5389751882295724,78.74154262516913,2020-02-19,2020-03-23
120,0.08,35,30,0.7,0.12882609895847863,-0.26489483726786733,0.48632921761403347,83.87347767253046,2020-02-19,2020-03-23
80,0.08,45,30,0.7,0.1288138219789936,-0.2648948372678672,0.4862828709973474,83.73139377537213,2020-02-19,2020-03-23
200,0.15,45,30,0.6,0.12881261514673525,-0.2390240755052715,0.5389106301297854,82.00270635994585,2020-02-19,2020-03-23
80,0.1,45,32,0.7,0.12880886498120736,-0.2648948372678678,0.48626415791921557,84.43166441136671,2020-02-19,2020-03-23
200,0.12,38,32,0.6,0.12879299164097535,-0.2390240755052715,0.538828531681257,80.54127198917455,2020-02-19,2020-03-23
200,0.12,40,32,0.6,0.12879299164097535,-0.2390240755052715,0.538828531681257,80.54127198917455,2020-02-19,2020-03-23
120,0.15,35,35,0.7,0.12878904543536152,-0.26489483726786733,0.4861893374883984,86.48173207036535,2020-02-19,2020-03-23
180,0.08,38,30,0.7,0.12872962741355742,-0.26489483726786744,0.4859650295237095,83.94451962110962,2020-02-19,2020-03-23
180,0.08,40,30,0.7,0.12872962741355742,-0.26489483726786744,0.4859650295237095,83.94451962110962,2020-02-19,2020-03-23
120,0.15,45,32,0.6,0.1287256971298374,-0.23902407550527138,0.5385469930496541,82.04330175913395,2020-02-19,2020-03-23
120,0.1,45,35,0.7,0.12871516124974525,-0.2648948372678672,0.4859104185544612,84.63464140730717,2020-02-19,2020-03-23
100,0.12,45,32,0.7,0.1286979126907135,-0.2648948372678672,0.4858453038122879,85.43640054127198,2020-02-19,2020-03-23
80,0.15,45,35,0.7,0.12868943645801645,-0.26489483726786733,0.4858133053302316,86.30920162381595,2020-02-19,2020-03-23
180,0.1,45,32,0.7,0.1286854113607363,-0.26489483726786756,0.4857981102538693,84.67523680649526,2020-02-19,2020-03-23
100,0.08,45,32,0.7,0.12868128573578375,-0.2648948372678678,0.4857825356771988,83.90392422192151,2020-02-19,2020-03-23
100,0.08,45,35,0.7,0.12868128573578375,-0.2648948372678678,0.4857825356771988,83.90392422192151,2020-02-19,2020-03-23
120,0.1,45,30,0.7,0.12865194346435715,-0.2648948372678672,0.4856717661668189,84.61434370771313,2020-02-19,2020-03-23
80,0.08,35,32,0.7,0.12860033340525368,-0.2648948372678671,0.4854769339094758,83.71109607577807,2020-02-19,2020-03-23
80,0.08,35,35,0.7,0.12860033340525368,-0.2648948372678671,0.4854769339094758,83.71109607577807,2020-02-19,2020-03-23
100,0.15,45,30,0.7,0.12855093518065663,-0.2648948372678672,0.4852904515110018,86.48173207036535,2020-02-19,2020-03-23
120,0.12,35,35,0.7,0.12852989134526216,-0.26489483726786744,0.48521100928550726,85.43640054127198,2020-02-19,2020-03-23
150,0.15,38,32,0.5,0.12847566455838821,-0.21274680871232576,0.6038899729495439,77.89242219215156,2020-02-19,2020-03-23
150,0.15,40,32,0.5,0.12847566455838821,-0.21274680871232576,0.6038899729495439,77.89242219215156,2020-02-19,2020-03-23
80,0.08,38,30,0.7,0.1284704186410428,-0.2648948372678672,0.4849864948901621,83.7212449255751,2020-02-19,2020-03-23
80,0.08,40,30,0.7,0.1284704186410428,-0.2648948372678672,0.4849864948901621,83.7212449255751,2020-02-19,2020-03-23
120,0.12,35,30,0.7,0.12846668393658667,-0.26489483726786733,0.4849723960708166,85.41610284167794,2020-02-19,2020-03-23
80,0.1,38,32,0.7,0.12846546315125495,-0.2648948372678678,0.48496778750484937,84.42151556156969,2020-02-19,2020-03-23
80,0.1,40,32,0.7,0.12846546315125495,-0.2648948372678678,0.48496778750484937,84.42151556156969,2020-02-19,2020-03-23
200,0.08,38,32,0.6,0.12844719945541172,-0.2390240755052715,0.5373818481836526,78.44384303112312,2020-02-19,2020-03-23
200,0.08,38,35,0.6,0.12844719945541172,-0.2390240755052715,0.5373818481836526,78.44384303112312,2020-02-19,2020-03-23
200,0.08,40,32,0.6,0.12844719945541172,-0.2390240755052715,0.5373818481836526,78.44384303112312,2020-02-19,2020-03-23
200,0.08,40,35,0.6,0.12844719945541172,-0.2390240755052715,0.5373818481836526,78.44384303112312,2020-02-19,2020-03-23
150,0.12,35,35,0.6,0.12843557671253736,-0.23902407550527127,0.5373332223586194,80.83897158322056,2020-02-19,2020-03-23
120,0.1,38,35,0.7,0.12837178792597626,-0.2648948372678672,0.48461415575330374,84.62449255751014,2020-02-19,2020-03-23
120,0.1,40,35,0.7,0.12837178792597626,-0.2648948372678672,0.48461415575330374,84.62449255751014,2020-02-19,2020-03-23
100,0.12,38,32,0.7,0.12835454461423423,-0.2648948372678672,0.4845490608200847,85.42625169147496,2020-02-19,2020-03-23
100,0.12,40,32,0.7,0.12835454461423423,-0.2648948372678672,0.4845490608200847,85.42625169147496,2020-02-19,2020-03-23
150,0.12,35,30,0.6,0.12834990863111728,-0.2390240755052716,0.5369748146072698,80.81190798376183,2020-02-19,2020-03-23
180,0.12,35,35,0.7,0.12834784170957203,-0.26489483726786744,0.4845237567985664,85.50744248985114,2020-02-19,2020-03-23
80,0.15,38,35,0.7,0.1283460709601436,-0.26489483726786733,0.4845170720724818,86.29905277401895,2020-02-19,2020-03-23
80,0.15,40,35,0.7,0.1283460709601436,-0.26489483726786733,0.4845170720724818,86.29905277401895,2020-02-19,2020-03-23
180,0.1,38,32,0.7,0.12834204708736285,-0.26489483726786756,0.4845018816187064,84.66508795669824,2020-02-19,2020-03-23
180,0.1,40,32,0.7,0.12834204708736285,-0.26489483726786756,0.4845018816187064,84.66508795669824,2020-02-19,2020-03-23
100,0.08,38,32,0.7,0.12833792271749145,-0.2648948372678678,0.48448631178007134,83.89377537212448,2020-02-19,2020-03-23
100,0.08,38,35,0.7,0.12833792271749145,-0.2648948372678678,0.48448631178007134,83.89377537212448,2020-02-19,2020-03-23
100,0.08,40,32,0.7,0.12833792271749145,-0.2648948372678678,0.48448631178007134,83.89377537212448,2020-02-19,2020-03-23
100,0.08,40,35,0.7,0.12833792271749145,-0.2648948372678678,0.48448631178007134,83.89377537212448,2020-02-19,2020-03-23
180,0.15,35,35,0.7,0.1283192198697105,-0.26489483726786744,0.48441570697714775,86.59336941813261,2020-02-19,2020-03-23
150,0.15,35,35,0.6,0.1283123730530109,-0.23902407550527138,0.5368177777982082,82.27334235453316,2020-02-19,2020-03-23
120,0.1,38,30,0.7,0.12830858937245626,-0.2648948372678672,0.48437557596756,84.6041948579161,2020-02-19,2020-03-23
120,0.1,40,30,0.7,0.12830858937245626,-0.2648948372678672,0.48437557596756,84.6041948579161,2020-02-19,2020-03-23
80,0.1,45,35,0.7,0.1282918417282115,-0.264894837267867,0.4843123522202896,84.44181326116374,2020-02-19,2020-03-23
180,0.12,35,30,0.7,0.12828464449724697,-0.26489483726786744,0.48428518207594484,85.4871447902571,2020-02-19,2020-03-23
180,0.08,35,30,0.7,0.12827932862640123,-0.26489483726786744,0.4842651142222239,83.92422192151557,2020-02-19,2020-03-23
80,0.12,45,32,0.7,0.12822932204316406,-0.26489483726786744,0.4840763352193828,85.23342354533153,2020-02-19,2020-03-23
150,0.1,38,35,0.6,0.12822920765367352,-0.23902407550527172,0.5364698404652773,79.74289580514208,2020-02-19,2020-03-23
150,0.1,40,35,0.6,0.12822920765367352,-0.23902407550527172,0.5364698404652773,79.74289580514208,2020-02-19,2020-03-23
150,0.1,45,35,0.6,0.12822920765367352,-0.23902407550527172,0.5364698404652773,79.74289580514208,2020-02-19,2020-03-23
80,0.1,45,30,0.7,0.1282286476523684,-0.26489483726786733,0.48407378933814726,84.42151556156969,2020-02-19,2020-03-23
100,0.15,38,30,0.7,0.1282076118171016,-0.2648948372678672,0.48399437731379935,86.47158322056833,2020-02-19,2020-03-23
100,0.15,40,30,0.7,0.1282076118171016,-0.2648948372678672,0.48399437731379935,86.47158322056833,2020-02-19,2020-03-23
120,0.1,35,32,0.7,0.1281985836441304,-0.26489483726786767,0.48396029521139017,84.58389715832206,2020-02-19,2020-03-23
100,0.12,45,35,0.7,0.12818094025669713,-0.26489483726786733,0.48389368995922644,85.446549391069,2020-02-19,2020-03-23
180,0.1,45,35,0.7,0.12816844465264743,-0.26489483726786756,0.48384651801665973,84.68538565629228,2020-02-19,2020-03-23
150,0.1,38,30,0.6,0.12814355523928977,-0.23902407550527183,0.5361114982597788,79.71583220568334,2020-02-19,2020-03-23
150,0.1,40,30,0.6,0.12814355523928977,-0.23902407550527183,0.5361114982597788,79.71583220568334,2020-02-19,2020-03-23
150,0.1,45,30,0.6,0.12814355523928977,-0.23902407550527183,0.5361114982597788,79.71583220568334,2020-02-19,2020-03-23
200,0.08,45,30,0.6,0.12813095305542754,-0.2390240755052716,0.5360587747680742,78.44384303112312,2020-02-19,2020-03-23
100,0.15,35,32,0.7,0.12812749342436702,-0.26489483726786733,0.48369192373047937,86.45128552097428,2020-02-19,2020-03-23
100,0.12,45,30,0.7,0.1281177523922925,-0.26489483726786733,0.4836551505257805,85.42625169147496,2020-02-19,2020-03-23
150,0.15,45,35,0.5,0.12811683602582424,-0.21274680871232576,0.6022033270499612,77.92625169147497,2020-02-19,2020-03-23
180,0.1,45,30,0.7,0.1281052574881052,-0.2648948372678672,0.48360798122525306,84.66508795669824,2020-02-19,2020-03-23
200,0.12,38,35,0.6,0.12810430663449046,-0.2390240755052715,0.5359472946969529,80.55480378890391,2020-02-19,2020-03-23
200,0.12,40,35,0.6,0.12810430663449046,-0.2390240755052715,0.5359472946969529,80.55480378890391,2020-02-19,2020-03-23
180,0.15,45,32,0.6,0.12810402984991742,-0.23902407550527172,0.5359461367191527,82.19215155615697,2020-02-19,2020-03-23
200,0.15,45,32,0.5,0.1281020618033326,-0.21274680871232543,0.6021338819542587,77.53721244925575,2020-02-19,2020-03-23
100,0.08,45,30,0.7,0.1281011339837581,-0.2648948372678672,0.48359241465404457,83.89377537212448,2020-02-19,2020-03-23
120,0.15,35,30,0.7,0.12806004912746083,-0.26489483726786744,0.483437315911007,86.45128552097428,2020-02-19,2020-03-23
150,0.12,45,32,0.5,0.12805220604178436,-0.21274680871232565,0.6018995387843181,76.09945872801083,2020-02-19,2020-03-23
120,0.15,45,35,0.6,0.12803705318023484,-0.2390240755052716,0.535665927834165,82.05683355886333,2020-02-19,2020-03-23
80,0.08,35,30,0.7,0.12802022326341267,-0.2648948372678672,0.4832869699682215,83.70094722598105,2020-02-19,2020-03-23
200,0.12,38,30,0.6,0.1280186637022882,-0.23902407550527183,0.5355889921618572,80.52774018944518,2020-02-19,2020-03-23
200,0.12,40,30,0.6,0.1280186637022882,-0.23902407550527183,0.5355889921618572,80.52774018944518,2020-02-19,2020-03-23
150,0.1,35,32,0.6,0.12799731247239432,-0.23902407550527138,0.5354996654701902,79.68876860622463,2020-02-19,2020-03-23
80,0.15,45,30,0.7,0.12796050447974072,-0.26489483726786744,0.4830615266025146,86.27875507442488,2020-02-19,2020-03-23
200,0.15,38,30,0.6,0.12795384074127258,-0.2390240755052715,0.5353177937025455,81.97564276048715,2020-02-19,2020-03-23
200,0.15,40,30,0.6,0.12795384074127258,-0.2390240755052715,0.5353177937025455,81.97564276048715,2020-02-19,2020-03-23
80,0.1,38,35,0.7,0.12794859718505602,-0.264894837267867,0.48301657557663846,84.43166441136671,2020-02-19,2020-03-23
80,0.1,40,35,0.7,0.12794859718505602,-0.264894837267867,0.48301657557663846,84.43166441136671,2020-02-19,2020-03-23
100,0.08,35,32,0.7,0.1278877801981828,-0.2648948372678678,0.48278698640268225,83.87347767253044,2020-02-19,2020-03-23
100,0.08,35,35,0.7,0.1278877801981828,-0.2648948372678678,0.48278698640268225,83.87347767253044,2020-02-19,2020-03-23
80,0.12,38,32,0.7,0.12788609651950367,-0.26489483726786744,0.4827806303759044,85.2232746955345,2020-02-19,2020-03-23
80,0.12,40,32,0.7,0.12788609651950367,-0.26489483726786744,0.4827806303759044,85.2232746955345,2020-02-19,2020-03-23
80,0.1,38,30,0.7,0.12788542233386835,-0.26489483726786733,0.48277808526916616,84.41136671177266,2020-02-19,2020-03-23
80,0.1,40,30,0.7,0.12788542233386835,-0.26489483726786733,0.48277808526916616,84.41136671177266,2020-02-19,2020-03-23
200,0.12,35,32,0.6,0.12787243712525043,-0.2390240755052715,0.5349772271054356,80.50067658998645,2020-02-19,2020-03-23
120,0.15,38,32,0.6,0.1278669888495818,-0.23902407550527138,0.5349544332690531,82.01623815967523,2020-02-19,2020-03-23
120,0.15,40,32,0.6,0.1278669888495818,-0.23902407550527138,0.5349544332690531,82.01623815967523,2020-02-19,2020-03-23
200,0.15,35,32,0.6,0.12784753973066354,-0.23902407550527138,0.5348730643990882,81.9485791610284,2020-02-19,2020-03-23
200,0.08,35,32,0.6,0.12784675043952154,-0.2390240755052715,0.5348697622583294,78.4167794316644,2020-02-19,2020-03-23
200,0.08,35,35,0.6,0.12784675043952154,-0.2390240755052715,0.5348697622583294,78.4167794316644,2020-02-19,2020-03-23
100,0.12,38,35,0.7,0.12783772945155514,-0.26489483726786733,0.4825980406793768,85.43640054127198,2020-02-19,2020-03-23
100,0.12,40,35,0.7,0.12783772945155514,-0.26489483726786733,0.4825980406793768,85.43640054127198,2020-02-19,2020-03-23
180,0.1,38,35,0.7,0.1278252376488691,-0.26489483726786756,0.48255088308727356,84.67523680649526,2020-02-19,2020-03-23
180,0.1,40,35,0.7,0.1278252376488691,-0.26489483726786756,0.48255088308727356,84.67523680649526,2020-02-19,2020-03-23
80,0.1,35,32,0.7,0.12777545786269373,-0.2648948372678678,0.48236296026216713,84.39106901217862,2020-02-19,2020-03-23
100,0.12,38,30,0.7,0.12777456080991678,-0.26489483726786733,0.4823595738134693,85.41610284167793,2020-02-19,2020-03-23
100,0.12,40,30,0.7,0.12777456080991678,-0.26489483726786733,0.4823595738134693,85.41610284167793,2020-02-19,2020-03-23
180,0.1,38,30,0.7,0.12776206970687976,-0.2648948372678672,0.4823124188625997,84.65493910690121,2020-02-19,2020-03-23
180,0.1,40,30,0.7,0.12776206970687976,-0.2648948372678672,0.4823124188625997,84.65493910690121,2020-02-19,2020-03-23
100,0.08,38,30,0.7,0.1277579474569699,-0.2648948372678672,0.4822968570269959,83.88362652232745,2020-02-19,2020-03-23
100,0.08,40,30,0.7,0.1277579474569699,-0.2648948372678672,0.4822968570269959,83.88362652232745,2020-02-19,2020-03-23
150,0.08,38,32,0.5,0.12772570946389483,-0.21274680871232543,0.6003648667492095,73.47767253044654,2020-02-19,2020-03-23
150,0.08,38,35,0.5,0.12772570946389483,-0.21274680871232543,0.6003648667492095,73.47767253044654,2020-02-19,2020-03-23
150,0.08,40,32,0.5,0.12772570946389483,-0.21274680871232543,0.6003648667492095,73.47767253044654,2020-02-19,2020-03-23
150,0.08,40,35,0.5,0.12772570946389483,-0.21274680871232543,0.6003648667492095,73.47767253044654,2020-02-19,2020-03-23
150,0.08,45,32,0.5,0.12772570946389483,-0.21274680871232543,0.6003648667492095,73.47767253044654,2020-02-19,2020-03-23
150,0.08,45,35,0.5,0.12772570946389483,-0.21274680871232543,0.6003648667492095,73.47767253044654,2020-02-19,2020-03-23
100,0.1,45,32,0.7,0.12771376946804902,-0.26489483726786733,0.4821300814515389,84.61434370771313,2020-02-19,2020-03-23
80,0.12,45,35,0.7,0.1277125642356165,-0.26489483726786744,0.4821255315990578,85.24357239512854,2020-02-19,2020-03-23
120,0.1,35,35,0.7,0.12768183991555326,-0.2648948372678672,0.4820095447403481,84.59404600811908,2020-02-19,2020-03-23
200,0.08,38,30,0.6,0.1276731087227958,-0.2390240755052716,0.534143301058307,78.43031123139377,2020-02-19,2020-03-23
200,0.08,40,30,0.6,0.1276731087227958,-0.2390240755052716,0.534143301058307,78.43031123139377,2020-02-19,2020-03-23
100,0.12,35,32,0.7,0.12766460714731198,-0.2648948372678672,0.48194448960971953,85.3958051420839,2020-02-19,2020-03-23
180,0.1,35,32,0.7,0.1276521172621099,-0.26489483726786756,0.48189733925627715,84.63464140730717,2020-02-19,2020-03-23
80,0.12,45,30,0.7,0.12764940260430957,-0.2648948372678672,0.48188709119773376,85.2232746955345,2020-02-19,2020-03-23
200,0.1,45,32,0.6,0.12762049178851487,-0.2390240755052715,0.5339231686964533,79.40460081190798,2020-02-19,2020-03-23
120,0.1,35,30,0.7,0.1276186800050736,-0.2648948372678672,0.48177111083528934,84.57374830852503,2020-02-19,2020-03-23
80,0.15,38,30,0.7,0.12761736073471108,-0.26489483726786744,0.4817661304801559,86.26860622462786,2020-02-19,2020-03-23
80,0.15,40,30,0.7,0.12761736073471108,-0.26489483726786744,0.4817661304801559,86.26860622462786,2020-02-19,2020-03-23
150,0.15,38,35,0.5,0.1276158850372684,-0.21274680871232576,0.5998486454846399,77.90933694181325,2020-02-19,2020-03-23
150,0.15,40,35,0.5,0.1276158850372684,-0.21274680871232576,0.5998486454846399,77.90933694181325,2020-02-19,2020-03-23
100,0.15,35,35,0.7,0.12761078225692435,-0.2648948372678672,0.48174129618042216,86.46143437077131,2020-02-19,2020-03-23
180,0.15,35,30,0.7,0.12759052698529172,-0.26489483726786744,0.4816648308485884,86.56292286874154,2020-02-19,2020-03-23
150,0.12,38,32,0.5,0.12755128375278635,-0.21274680871232565,0.5995449921190595,76.08254397834912,2020-02-19,2020-03-23
150,0.12,40,32,0.5,0.12755128375278635,-0.21274680871232565,0.5995449921190595,76.08254397834912,2020-02-19,2020-03-23
80,0.15,35,32,0.7,0.12753728425799205,-0.26489483726786744,0.48146383513327423,86.24830852503383,2020-02-19,2020-03-23
120,0.12,45,32,0.6,0.12751906252409384,-0.2390240755052716,0.5334988212151099,80.6359945872801,2020-02-19,2020-03-23
180,0.15,45,35,0.6,0.12741576518414965,-0.2390240755052716,0.5330666583054707,82.20568335588632,2020-02-19,2020-03-23
100,0.1,38,32,0.7,0.1273707007837821,-0.26489483726786733,0.48083496868979037,84.6041948579161,2020-02-19,2020-03-23
100,0.1,40,32,0.7,0.1273707007837821,-0.26489483726786733,0.48083496868979037,84.6041948579161,2020-02-19,2020-03-23
80,0.12,38,35,0.7,0.1273694959180005,-0.26489483726786744,0.48083042022144695,85.23342354533153,2020-02-19,2020-03-23
80,0.12,40,35,0.7,0.1273694959180005,-0.26489483726786744,0.48083042022144695,85.23342354533153,2020-02-19,2020-03-23
150,0.15,35,30,0.6,0.12733846517750647,-0.23902407550527172,0.5327432598926546,82.23274695534505,2020-02-19,2020-03-23
150,0.1,35,35,0.6,0.1273091129156927,-0.23902407550527172,0.5326204594519386,79.70230040595399,2020-02-19,2020-03-23
100,0.08,35,30,0.7,0.12730803631473298,-0.2648948372678672,0.4805984051172595,83.86332882273342,2020-02-19,2020-03-23
80,0.12,38,30,0.7,0.1273063535014789,-0.2648948372678672,0.4805920523575325,85.21312584573747,2020-02-19,2020-03-23
80,0.12,40,30,0.7,0.1273063535014789,-0.2648948372678672,0.4805920523575325,85.21312584573747,2020-02-19,2020-03-23
180,0.12,45,32,0.6,0.127280657842205,-0.2390240755052715,0.5325014125591625,80.73071718538564,2020-02-19,2020-03-23
120,0.08,45,32,0.6,0.12725936518028025,-0.23902407550527138,0.5324123308970761,78.55209742895806,2020-02-19,2020-03-23
120,0.08,45,35,0.6,0.12725936518028025,-0.23902407550527138,0.5324123308970761,78.55209742895806,2020-02-19,2020-03-23
80,0.1,35,35,0.7,0.12725890793651695,-0.264894837267867,0.4804129414112748,84.40121786197562,2020-02-19,2020-03-23
180,0.15,38,32,0.6,0.12724579451968165,-0.23902407550527172,0.5323555556096073,82.16508795669823,2020-02-19,2020-03-23
180,0.15,40,32,0.6,0.12724579451968165,-0.23902407550527172,0.5323555556096073,82.16508795669823,2020-02-19,2020-03-23
200,0.15,45,35,0.5,0.12724256692813718,-0.21274680871232565,0.5980938924456134,77.55412719891746,2020-02-19,2020-03-23
150,0.1,35,30,0.6,0.12722353035266143,-0.23902407550527183,0.5322624094820751,79.67523680649525,2020-02-19,2020-03-23
100,0.1,45,35,0.7,0.12719724779673047,-0.26489483726786756,0.48018016926508,84.62449255751014,2020-02-19,2020-03-23
80,0.12,35,32,0.7,0.12719644548727826,-0.26489483726786744,0.48017714048029725,85.19282814614344,2020-02-19,2020-03-23
80,0.1,35,30,0.7,0.12719577171387653,-0.26489483726786733,0.48017459692977493,84.3809201623816,2020-02-19,2020-03-23
150,0.12,45,35,0.5,0.1271927491514242,-0.21274680871232543,0.5978597278204687,76.11637347767252,2020-02-19,2020-03-23
200,0.12,35,35,0.6,0.12718431375592787,-0.2390240755052715,0.532098339830721,80.51420838971582,2020-02-19,2020-03-23
120,0.15,38,35,0.6,0.12717886880429297,-0.2390240755052716,0.532075559901028,82.0297699594046,2020-02-19,2020-03-23
120,0.15,40,35,0.6,0.12717886880429297,-0.2390240755052716,0.532075559901028,82.0297699594046,2020-02-19,2020-03-23
200,0.1,38,32,0.6,0.12716285462314314,-0.2390240755052715,0.5320085617079969,79.3910690121786,2020-02-19,2020-03-23
200,0.1,40,32,0.6,0.12716285462314314,-0.2390240755052715,0.5320085617079969,79.3910690121786,2020-02-19,2020-03-23
200,0.15,35,35,0.6,0.12715943155142684,-0.23902407550527138,0.5319942406748164,81.96211096075776,2020-02-19,2020-03-23
100,0.12,35,35,0.7,0.12714810799359122,-0.26489483726786733,0.47999466242906175,85.4059539918809,2020-02-19,2020-03-23
180,0.1,35,35,0.7,0.12713562382907373,-0.26489483726786756,0.47994753367167875,84.6447902571042,2020-02-19,2020-03-23
100,0.1,45,30,0.7,0.12713411502759064,-0.26489483726786756,0.4799418378208323,84.6041948579161,2020-02-19,2020-03-23
200,0.12,35,30,0.6,0.12709874066734494,-0.23902407550527183,0.5317403294989074,80.4871447902571,2020-02-19,2020-03-23
100,0.12,35,30,0.7,0.12708497797670293,-0.26489483726786733,0.47975634137479195,85.38565629228687,2020-02-19,2020-03-23
150,0.12,45,30,0.5,0.12708403495541165,-0.21274680871232543,0.5973487251094501,76.08254397834912,2020-02-19,2020-03-23
200,0.08,35,30,0.6,0.12707307160213532,-0.2390240755052716,0.5316329383703976,78.40324763193503,2020-02-19,2020-03-23
180,0.1,35,30,0.7,0.12707249451140679,-0.2648948372678672,0.47970921525702825,84.62449255751014,2020-02-19,2020-03-23
120,0.15,45,30,0.6,0.127063382948311,-0.23902407550527138,0.5315924041530652,82.01623815967523,2020-02-19,2020-03-23
200,0.12,45,32,0.5,0.12705523956991804,-0.21274680871232565,0.5972133746162135,75.71041948579162,2020-02-19,2020-03-23
200,0.15,38,32,0.5,0.12702876766457827,-0.21274680871232543,0.5970889454626113,77.50338294993234,2020-02-19,2020-03-23
200,0.15,40,32,0.5,0.12702876766457827,-0.21274680871232543,0.5970889454626113,77.50338294993234,2020-02-19,2020-03-23
80,0.15,35,35,0.7,0.1270208434214024,-0.26489483726786733,0.47951422810462785,86.25845737483085,2020-02-19,2020-03-23
150,0.08,35,32,0.5,0.12697537690455918,-0.21274680871232543,0.5968379863044352,73.44384303112314,2020-02-19,2020-03-23
150,0.08,35,35,0.5,0.12697537690455918,-0.21274680871232543,0.5968379863044352,73.44384303112314,2020-02-19,2020-03-23
200,0.1,45,35,0.6,0.12693252213291717,-0.2390240755052715,0.531044924510618,79.41813261163733,2020-02-19,2020-03-23
150,0.15,45,30,0.5,0.12689675508383802,-0.21274680871232532,0.5964684304873729,77.87550744248986,2020-02-19,2020-03-23
100,0.15,35,30,0.7,0.12688254689679335,-0.2648948372678672,0.47899214724402894,86.43098782138024,2020-02-19,2020-03-23
100,0.1,38,35,0.7,0.1268543362466723,-0.26489483726786756,0.47888564969801345,84.61434370771313,2020-02-19,2020-03-23
100,0.1,40,35,0.7,0.1268543362466723,-0.26489483726786756,0.47888564969801345,84.61434370771313,2020-02-19,2020-03-23
200,0.1,45,30,0.6,0.1268469681597415,-0.23902407550527138,0.5306869941515329,79.3910690121786,2020-02-19,2020-03-23
120,0.12,45,35,0.6,0.1268311547512464,-0.2390240755052716,0.5306208359268361,80.64952638700944,2020-02-19,2020-03-23
120,0.08,38,32,0.6,0.12680187457570447,-0.23902407550527138,0.5304983370719407,78.53856562922867,2020-02-19,2020-03-23
120,0.08,38,35,0.6,0.12680187457570447,-0.23902407550527138,0.5304983370719407,78.53856562922867,2020-02-19,2020-03-23
120,0.08,40,32,0.6,0.12680187457570447,-0.23902407550527138,0.5304983370719407,78.53856562922867,2020-02-19,2020-03-23
120,0.08,40,35,0.6,0.12680187457570447,-0.23902407550527138,0.5304983370719407,78.53856562922867,2020-02-19,2020-03-23
100,0.1,38,30,0.7,0.12679122268353615,-0.26489483726786756,0.47864739075802387,84.5940460081191,2020-02-19,2020-03-23
100,0.1,40,30,0.7,0.12679122268353615,-0.26489483726786756,0.47864739075802387,84.5940460081191,2020-02-19,2020-03-23
150,0.08,38,30,0.5,0.1267578185990803,-0.21274680871232554,0.5958153702342073,73.46075778078485,2020-02-19,2020-03-23
150,0.08,40,30,0.5,0.1267578185990803,-0.21274680871232554,0.5958153702342073,73.46075778078485,2020-02-19,2020-03-23
150,0.08,45,30,0.5,0.1267578185990803,-0.21274680871232554,0.5958153702342073,73.46075778078485,2020-02-19,2020-03-23
100,0.15,45,32,0.6,0.1267542583604575,-0.2390240755052715,0.5302991261131853,82.00270635994588,2020-02-19,2020-03-23
120,0.12,45,30,0.6,0.12674560847363514,-0.2390240755052715,0.530262937763522,80.62246278755075,2020-02-19,2020-03-23
150,0.12,38,35,0.5,0.12669220851241603,-0.21274680871232543,0.5955069750716131,76.09945872801083,2020-02-19,2020-03-23
150,0.12,40,35,0.5,0.12669220851241603,-0.21274680871232543,0.5955069750716131,76.09945872801083,2020-02-19,2020-03-23
100,0.1,35,32,0.7,0.12668136489259996,-0.26489483726786733,0.4782326684777818,84.57374830852503,2020-02-19,2020-03-23
80,0.12,35,35,0.7,0.12668016076353905,-0.26489483726786744,0.47822812279062016,85.20297699594046,2020-02-19,2020-03-23
120,0.12,38,32,0.6,0.12666127222340595,-0.2390240755052716,0.5299101019663288,80.60893098782137,2020-02-19,2020-03-23
120,0.12,40,32,0.6,0.12666127222340595,-0.2390240755052716,0.5299101019663288,80.60893098782137,2020-02-19,2020-03-23
80,0.12,35,30,0.7,0.1266170569557319,-0.2648948372678672,0.4779899006778077,85.18267929634641,2020-02-19,2020-03-23
180,0.12,45,35,0.6,0.12659289552182784,-0.2390240755052715,0.529624035797331,80.74424898511504,2020-02-19,2020-03-23
150,0.12,38,30,0.5,0.12658354259197369,-0.21274680871232543,0.5949961992761967,76.06562922868741,2020-02-19,2020-03-23
150,0.12,40,30,0.5,0.12658354259197369,-0.21274680871232543,0.5949961992761967,76.06562922868741,2020-02-19,2020-03-23
180,0.15,38,35,0.6,0.1265580534696773,-0.2390240755052716,0.5294782678361875,82.1786197564276,2020-02-19,2020-03-23
180,0.15,40,35,0.6,0.1265580534696773,-0.2390240755052716,0.5294782678361875,82.1786197564276,2020-02-19,2020-03-23
