vix_warning_low,vix_warning_high,vix_risk_low,vix_risk_high,vix_crash_th,vix_extreme_th,panic_drop_pct,risk_warning_pos,panic_reversal_pos,risk_warning_confirm_days,risk_warning_gap_buy_pct,risk_repair_vix_th,risk_repair_gap_buy_pct,risk_on_gap_buy_pct,panic_gap_buy_pct,cagr,max_dd,calmar,vol,sharpe,total_turnover,annual_turnover,trade_count,avg_position,time_in_market,worst_year,recovery_days,total_ret,score
15,20,20,30,30,45,0.025,0.6,0.4,2,0.2,20,0.5,1.0,0.5,0.09793568066025737,-0.12813919428064882,0.7642913724411275,0.08837088612574656,1.108234679472385,194.1727329,17.841909607981133,504,0.6391211013991549,63.91211013991549,-0.05830461979314927,399,1.7643729967992745,0.26921469198011766
15,20,20,30,30,45,0.02,0.6,0.4,2,0.33,18,0.33,1.0,0.5,0.09793240528599068,-0.1281391942806491,0.7642658113761833,0.08840905287906238,1.1077191995253652,193.98248194701472,17.82442805815022,524,0.6387828317845041,63.87828317845041,-0.06074017916094576,399,1.7642832495426783,0.2697135774101002
15,20,20,30,30,45,0.02,0.6,0.4,2,0.2,20,0.33,1.0,0.5,0.09792473743716812,-0.12813919428064935,0.764205971380577,0.08822395525582964,1.1099563282241018,192.79331435794805,17.71515926270202,526,0.6379156749582497,63.79156749582498,-0.06074017916094576,399,1.7640731561466905,0.2729318012779394
15,20,20,30,30,45,0.025,0.6,0.4,2,0.25,20,0.67,1.0,1.0,0.0979130932182608,-0.12813919428064896,0.7641150997392155,0.08866899231148874,1.1042540426567395,196.8734011322934,18.09006534932583,504,0.6406684612821316,64.06684612821316,-0.06009942654607936,399,1.7637541408759652,0.2615937470378646
15,20,20,30,30,45,0.02,0.6,0.4,2,0.2,20,0.33,1.0,1.0,0.09788565525486992,-0.12813919428064885,0.7639009735029393,0.08829362609802556,1.108637843757771,194.12531435794807,17.837552470249193,525,0.6381677876343063,63.81677876343063,-0.06310885060411442,399,1.7630025584939313,0.2689550071738876
15,20,20,30,30,45,0.025,0.6,0.4,2,0.25,20,0.5,1.0,0.5,0.09787529229754988,-0.12813919428064904,0.763820100844278,0.08844978819667554,1.1065633315018906,194.7601318359375,17.895883812094635,504,0.6394807998899003,63.948079988990024,-0.05830461979314927,399,1.7627187440213707,0.2671241942598626
15,20,20,30,30,45,0.02,0.6,0.4,2,0.25,20,0.33,1.0,0.5,0.09787301323460063,-0.12813919428064938,0.763802315006289,0.08830551731058614,1.1083453923990265,193.3652651732918,17.767713988564736,526,0.6382973148931024,63.829731489310234,-0.06074017916094576,399,1.7626563299609406,0.2709515031277699
15,20,20,30,30,45,0.015,0.6,0.4,2,0.33,20,0.67,1.0,0.5,0.09787048603756765,-0.1281391942806491,0.7637825927265686,0.08891085395534426,1.1007709597157103,199.66174009879128,18.346276873228557,572,0.642101236175185,64.2101236175185,-0.06142588513712366,399,1.7625871220365879,0.25357489430813535
15,20,20,30,30,45,0.02,0.6,0.4,2,0.33,18,0.33,1.0,1.0,0.09786207345603426,-0.1281391942806489,0.7637169408268475,0.08847740165802657,1.1060685736938831,195.23648194701474,17.939654095886073,523,0.6390212120661943,63.902121206619434,-0.06310885060411442,399,1.762356752725688,0.2657079257286891
15,20,20,30,30,45,0.015,0.6,0.4,3,0.25,20,0.5,1.0,1.0,0.09785208578816906,-0.1281391942806489,0.7636389969321534,0.08867340218732414,1.1035111248066787,199.7882568359375,18.35790209039652,560,0.6409470190800411,64.09470190800411,-0.06447660305918235,399,1.7620832740548429,0.2530825419986817
