vix_warning_low,vix_warning_high,vix_risk_low,vix_risk_high,vix_crash_th,vix_extreme_th,panic_drop_pct,count,median_calmar,mean_calmar,max_calmar,median_cagr,median_max_dd,median_annual_turnover
15,20,20,30,30,45,0.02,864,0.731136142889351,0.7310670641204704,0.7700378102376907,0.0969446016387625,-0.13262861844607127,17.4774316034299
15,20,20,30,30,45,0.025,864,0.7247042901348735,0.724959749245943,0.7676590968902424,0.09614580019331742,-0.1326286184460712,17.172604278076843
15,20,20,30,30,45,0.015,864,0.7232776749374347,0.7237137112145791,0.7663286390890772,0.09596894135925793,-0.1326286184460712,17.993027318913516
